transaction_id,account_id,customer_name,transaction_type,amount,transaction_date,branch,city,balance_after,customer_age,account_type
177163,101813,Priya Sheikh,Deposit,30584.83,2024-03-27,Gulshan,Dhaka,40848.42,50,Savings
177164,111352,Priya Islam,Transfer,33514.0,2024-08-04,Banani,Dhaka,132046.35,40,Fixed Deposit
177165,111127,Mary Uddin,ATM Withdrawal,6536.87,2024-02-25,Uttara,Dhaka,60062.33,74,Savings
177166,109188,Sara Akter,Deposit,28873.54,2022-02-10,GEC Circle,Chattogram,102091.31,39,Fixed Deposit
177167,110235,David Akter,Withdrawal,11301.19,2023-10-14,Rajshahi Main,Rajshahi,165396.29,47,Fixed Deposit
177168,105537,David Roy,Bill Payment,29225.41,2025-04-11,Comilla Main,Comilla,0,58,Fixed Deposit
177169,111719,Ahmed Roy,Deposit,21177.83,2022-10-02,GEC Circle,Chattogram,48645.06,39,Savings
177170,111089,Arif Johnson,ATM Withdrawal,1715.89,2024-02-11,Comilla Main,Comilla,31865.5,49,Savings
177171,109557,Ahmed Brown,Withdrawal,35150.02,2026-06-08,Agrabad,Chattogram,0,26,Savings
177172,101911,John Islam,Transfer,31532.36,2024-07-03,Uttara,Dhaka,217589.73,52,Current
177173,102216,Karim Smith,ATM Withdrawal,4762.63,2026-08-12,Banani,Dhaka,21572.03,61,Savings
177174,109521,Rahim Brown,Deposit,18164.04,2025-02-04,Khulna Main,Khulna,0,73,Current
177175,113607,Sultana Sarker,Loan Payment,26240.81,2025-04-01,Rajshahi Main,Rajshahi,158282.67,53,Savings
177176,106071,Michael Sheikh,ATM Withdrawal,15051.87,2025-04-28,Agrabad,Chattogram,0,59,Fixed Deposit
177177,102093,Rahim Johnson,Online Purchase,17772.76,2022-12-05,Rajshahi Main,Rajshahi,131258.86,65,Savings
177178,111623,Rakib Chowdhury,Loan Payment,11889.43,2024-01-27,Gulshan,Dhaka,90205.8,55,Fixed Deposit
177179,114899,Emma Uddin,ATM Withdrawal,9730.45,2022-05-13,Comilla Main,Comilla,48358.62,52,Current
177180,104447,Fatema Rahman,Loan Payment,34464.52,2022-07-30,Khulna Main,Khulna,65147.56,54,Fixed Deposit
177181,110810,Jannat Islam,Loan Payment,19898.18,2024-08-22,Barisal Main,Barisal,49001.1,47,Fixed Deposit
177182,109680,Fatema Sarker,Deposit,44650.57,2023-12-11,Khulna Main,Khulna,103963.77,48,Fixed Deposit
177183,108803,Mary Roy,Bill Payment,3201.77,2025-11-08,Agrabad,Chattogram,62859.78,72,Current
177184,111290,Olivia Sheikh,ATM Withdrawal,4672.86,2022-02-05,Banani,Dhaka,35609.06,66,Current
177185,105227,William Das,Transfer,21858.41,2023-06-25,Khulna Main,Khulna,0,48,Current
177186,114669,James Williams,Transfer,12246.93,2025-10-03,Comilla Main,Comilla,12158.84,62,Current
177187,103442,Sara Sarker,Bill Payment,28327.44,2023-04-13,Banani,Dhaka,95151.62,67,Savings
177188,109453,James Islam,Deposit,29181.79,2023-03-27,GEC Circle,Chattogram,87286.43,42,Fixed Deposit
177189,110076,Hasan Khan,Loan Payment,10005.43,2026-01-21,Agrabad,Chattogram,144156.37,37,Savings
177190,105312,Sultana Smith,Transfer,10053.31,2024-02-06,Motijheel,Dhaka,64812.72,68,Current
177191,113804,Sultana Williams,Loan Payment,21561.88,2026-03-02,GEC Circle,Chattogram,90461.07,68,Fixed Deposit
177192,113822,Rahim Islam,Loan Payment,6926.21,2025-12-25,Comilla Main,Comilla,88975.6,28,Current
177193,110897,Robert Rahman,Online Purchase,46908.83,2024-12-22,Uttara,Dhaka,52856.4,37,Current
177194,114855,Jannat Brown,ATM Withdrawal,5959.69,2023-01-13,Banani,Dhaka,0,36,Fixed Deposit
177195,112929,Mim Sheikh,Withdrawal,5835.85,2023-07-20,Comilla Main,Comilla,153763.98,26,Current
177196,108105,Sultana Roy,Deposit,22048.19,2026-05-14,Barisal Main,Barisal,0,25,Savings
177197,110804,Jannat Sarker,Online Purchase,6294.46,2022-11-05,Dhanmondi,Dhaka,39977.21,66,Savings
177198,106032,David Islam,Withdrawal,20916.79,2025-03-30,Agrabad,Chattogram,49979.23,67,Savings
177199,109826,John Chowdhury,Bill Payment,23739.07,2024-12-20,Rajshahi Main,Rajshahi,23163.98,52,Fixed Deposit
177200,109282,Emma Brown,Transfer,1862.07,2022-01-01,Dhanmondi,Dhaka,96629.2,75,Current
177201,110936,Sultana Sarker,Online Purchase,9677.87,2023-04-15,Banani,Dhaka,176808.31,73,Current
177202,106811,Ayesha Uddin,Loan Payment,44399.56,2022-07-19,Sylhet Main,Sylhet,177313.78,40,Current
177203,106208,Rahim Rahman,Deposit,34935.96,2026-08-17,Barisal Main,Barisal,119973.37,67,Fixed Deposit
177204,114992,Linda Talukder,Withdrawal,2275.22,2023-05-08,Dhanmondi,Dhaka,0,39,Savings
177205,108149,Sophia Akter,Loan Payment,7098.96,2026-03-06,Dhanmondi,Dhaka,69191.19,70,Current
177206,103450,Ahmed Talukder,ATM Withdrawal,7746.85,2025-09-11,Khulna Main,Khulna,86949.4,23,Current
177207,110642,Karim Rahman,Withdrawal,39452.51,2026-02-09,Gulshan,Dhaka,116421.23,70,Current
177208,113945,Karim Chowdhury,Online Purchase,15733.34,2025-09-14,GEC Circle,Chattogram,141524.84,64,Fixed Deposit
177209,101404,Karim Sarker,ATM Withdrawal,1760.84,2025-02-23,GEC Circle,Chattogram,123971.97,27,Fixed Deposit
177210,101372,William Uddin,Loan Payment,64139.97,2026-02-17,Comilla Main,Comilla,250080.85,27,Current
177211,103962,Robert Sheikh,Deposit,46112.02,2025-08-09,Agrabad,Chattogram,70807.23,40,Current
177212,112197,Mary Ahmed,Withdrawal,6404.82,2023-07-05,Banani,Dhaka,147392.55,50,Savings
177213,101914,Linda Chowdhury,Deposit,22582.2,2023-10-06,Gulshan,Dhaka,159470.03,33,Current
177214,108264,Nusrat Rahman,Withdrawal,12014.33,2026-03-23,GEC Circle,Chattogram,147788.08,43,Savings
177215,108174,Hasan Miah,Online Purchase,5471.78,2024-12-25,Khulna Main,Khulna,82099.18,49,Current
177216,114891,Karim Sarker,Transfer,3214.67,2026-08-04,Banani,Dhaka,207118.04,22,Fixed Deposit
177217,110330,John Sarker,Loan Payment,8695.91,2023-01-30,Dhanmondi,Dhaka,62347.82,71,Savings
177218,105420,Ahmed Akter,Loan Payment,15016.33,2022-07-09,Motijheel,Dhaka,137100.04,20,Current
177219,114575,Ayesha Hossain,Transfer,22484.82,2025-02-01,Gulshan,Dhaka,175453.63,18,Current
177220,108912,Sophia Williams,Bill Payment,21544.33,2023-09-12,Uttara,Dhaka,65956.46,30,Current
177221,109329,Ahmed Uddin,Loan Payment,69875.2,2022-01-27,Dhanmondi,Dhaka,136596.54,66,Savings
177222,106987,Sultana Islam,Withdrawal,7708.2,2024-11-29,Banani,Dhaka,0,46,Savings
177223,104395,Karim Khan,Loan Payment,42783.21,2025-05-30,Banani,Dhaka,0,48,Savings
177224,103500,John Johnson,Bill Payment,878.85,2023-06-22,Rajshahi Main,Rajshahi,0,30,Current
177225,107967,Rakib Sheikh,Deposit,34068.73,2024-09-23,Comilla Main,Comilla,11644.22,52,Savings
177226,111850,Rahim Brown,Bill Payment,41991.09,2023-06-16,Sylhet Main,Sylhet,8607.27,49,Current
177227,108608,Ahmed Sheikh,Transfer,10704.26,2026-01-29,Khulna Main,Khulna,27411.43,40,Current
177228,111197,Jannat Rahman,Bill Payment,13182.6,2025-09-20,Banani,Dhaka,151060.13,23,Savings
177229,100173,Robert Sarker,Loan Payment,33295.1,2023-08-26,Sylhet Main,Sylhet,18735.89,66,Savings
177230,101675,Emma Miah,Transfer,12818.81,2024-03-12,Agrabad,Chattogram,144892.12,57,Current
177231,105787,Mim Smith,ATM Withdrawal,10679.5,2025-03-24,Banani,Dhaka,15035.96,22,Fixed Deposit
177232,100082,Hasan Sheikh,Loan Payment,10792.39,2022-11-26,GEC Circle,Chattogram,5546.1,59,Current
177233,102994,Rahim Smith,Bill Payment,21964.59,2025-07-15,Banani,Dhaka,125380.02,70,Current
177234,107708,Mim Miah,Online Purchase,10624.82,2022-10-10,Gulshan,Dhaka,113193.73,19,Savings
177235,111595,Nusrat Brown,Online Purchase,4095.02,2024-03-25,Dhanmondi,Dhaka,29937.45,41,Current
177236,104281,Jannat Roy,Loan Payment,42717.48,2026-08-17,Khulna Main,Khulna,69595.79,35,Savings
177237,106211,Hasan Islam,ATM Withdrawal,15528.04,2025-10-19,Khulna Main,Khulna,176319.94,59,Savings
177238,100829,David Roy,Deposit,6014.31,2022-10-16,GEC Circle,Chattogram,65671.28,23,Savings
177239,102589,David Akter,Transfer,2102.31,2022-03-18,Dhanmondi,Dhaka,67671.69,59,Fixed Deposit
177240,101156,Tanvir Talukder,Bill Payment,17283.41,2025-01-16,GEC Circle,Chattogram,186615.47,44,Savings
177241,104842,John Brown,ATM Withdrawal,3743.38,2022-12-05,Sylhet Main,Sylhet,53062.47,38,Savings
177242,111076,Ahmed Rahman,Deposit,12193.06,2022-10-09,Uttara,Dhaka,0,59,Current
177243,111159,Mim Chowdhury,Deposit,14063.95,2024-09-15,Barisal Main,Barisal,4250.17,34,Savings
177244,110447,Emma Sheikh,Bill Payment,21169.34,2022-12-05,Banani,Dhaka,34431.89,67,Current
177245,103261,Ayesha Khan,Withdrawal,5217.15,2025-12-31,Sylhet Main,Sylhet,150669.4,21,Savings
177246,113429,David Williams,ATM Withdrawal,7168.67,2023-02-28,Gulshan,Dhaka,121951.78,60,Current
177247,103550,Sultana Hossain,ATM Withdrawal,7255.82,2022-05-01,Gulshan,Dhaka,70917.48,34,Savings
177248,111863,Linda Chowdhury,Online Purchase,4655.68,2025-02-18,Agrabad,Chattogram,132193.55,35,Current
177249,104881,Sara Williams,Withdrawal,5904.5,2023-09-24,Dhanmondi,Dhaka,200357.67,42,Current
177250,104995,Karim Williams,Bill Payment,15958.64,2023-10-03,Dhanmondi,Dhaka,150119.08,64,Savings
177251,111621,Sophia Sheikh,Bill Payment,722.82,2024-08-03,Dhanmondi,Dhaka,183684.93,74,Current
177252,103425,Priya Brown,Bill Payment,16483.32,2025-08-15,Sylhet Main,Sylhet,93764.11,45,Current
177253,103019,Mary Brown,ATM Withdrawal,1700.65,2022-06-26,Comilla Main,Comilla,163113.64,49,Fixed Deposit
177254,101100,Emma Williams,Online Purchase,12096.92,2024-04-19,Gulshan,Dhaka,32712.93,52,Fixed Deposit
177255,110000,Sara Sarker,Loan Payment,24626.15,2024-03-13,Comilla Main,Comilla,29920.03,60,Savings
177256,106084,James Uddin,ATM Withdrawal,15507.98,2023-02-25,Agrabad,Chattogram,7116.5,54,Savings
177257,107270,Mary Hossain,ATM Withdrawal,7287.62,2022-03-21,Barisal Main,Barisal,167210.64,54,Fixed Deposit
177258,106019,Michael Miah,Loan Payment,33423.77,2026-02-02,Dhanmondi,Dhaka,72856.2,24,Savings
177259,102991,Ayesha Roy,Loan Payment,34865.01,2022-06-28,Dhanmondi,Dhaka,89607.39,22,Fixed Deposit
177260,107756,Tanvir Brown,Bill Payment,29833.85,2026-05-05,Comilla Main,Comilla,0,75,Savings
177261,104412,Nusrat Rahman,Bill Payment,19518.08,2025-05-06,Agrabad,Chattogram,131726.68,22,Current
177262,109945,Jannat Smith,Loan Payment,46039.87,2024-03-13,Comilla Main,Comilla,132712.06,48,Fixed Deposit
177263,107185,Sultana Khan,Transfer,30626.74,2026-01-22,Uttara,Dhaka,147166.85,21,Fixed Deposit
177264,110099,James Roy,Deposit,39429.83,2023-09-29,Uttara,Dhaka,22297.71,35,Fixed Deposit
177265,112720,David Uddin,Withdrawal,2912.1,2024-04-18,Barisal Main,Barisal,131093.74,22,Savings
177266,100150,Sultana Islam,ATM Withdrawal,9584.48,2022-07-10,Uttara,Dhaka,120072.9,51,Fixed Deposit
177267,107918,John Hossain,Bill Payment,7434.11,2026-03-28,Agrabad,Chattogram,123758.96,53,Current
177268,113992,Linda Akter,Deposit,23720.95,2022-02-28,GEC Circle,Chattogram,76982.14,74,Current
177269,100581,Jannat Uddin,Withdrawal,11034.62,2023-06-29,Comilla Main,Comilla,38600.01,31,Savings
177270,106494,John Rahman,Bill Payment,15449.16,2023-01-01,Uttara,Dhaka,99119.22,45,Savings
177271,109646,Sultana Miah,Online Purchase,22049.34,2025-05-26,Rajshahi Main,Rajshahi,0,19,Savings
177272,114731,Ayesha Williams,Withdrawal,33280.09,2026-07-04,GEC Circle,Chattogram,86016.82,42,Current
177273,111941,Ahmed Islam,Bill Payment,12125.92,2024-07-22,Agrabad,Chattogram,109649.48,48,Savings
177274,114014,Rahim Khan,Transfer,9305.47,2022-03-16,Rajshahi Main,Rajshahi,130627.61,61,Current
177275,114928,William Miah,Bill Payment,15276.2,2024-12-18,Sylhet Main,Sylhet,105581.69,35,Current
177276,105206,Hasan Das,Deposit,11636.11,2022-07-06,Rajshahi Main,Rajshahi,121727.63,35,Current
177277,107327,Michael Roy,Withdrawal,19879.05,2024-05-05,Agrabad,Chattogram,44844.46,60,Savings
177278,111256,Ahmed Das,Deposit,32877.84,2024-10-07,Rajshahi Main,Rajshahi,71568.08,70,Current
177279,109063,Michael Talukder,ATM Withdrawal,5288.62,2022-08-05,Barisal Main,Barisal,60300.58,63,Savings
177280,107915,Sultana Williams,Transfer,23691.78,2026-01-20,Sylhet Main,Sylhet,80706.1,31,Savings
177281,114781,Mary Islam,Deposit,43779.97,2024-02-29,Khulna Main,Khulna,47872.64,40,Savings
177282,113125,Tanvir Akter,Online Purchase,13367.42,2026-02-01,Dhanmondi,Dhaka,98065.82,61,Current
177283,109893,Jannat Das,Transfer,4946.91,2023-07-23,Sylhet Main,Sylhet,0,21,Savings
177284,107198,Sara Rahman,ATM Withdrawal,2114.61,2026-04-24,Motijheel,Dhaka,105778.83,74,Current
177285,107363,Sophia Sheikh,Online Purchase,17353.06,2024-07-11,Comilla Main,Comilla,105588.85,55,Fixed Deposit
177286,102385,James Chowdhury,Transfer,6285.99,2023-07-15,Dhanmondi,Dhaka,78259.84,35,Savings
177287,114836,Michael Islam,Online Purchase,11511.85,2024-05-29,Sylhet Main,Sylhet,28663.55,38,Fixed Deposit
177288,103625,Emma Roy,Deposit,40228.44,2025-09-28,Dhanmondi,Dhaka,102796.24,46,Current
177289,100079,Sara Williams,Deposit,6003.97,2024-04-01,Motijheel,Dhaka,75794.81,60,Savings
177290,104514,Robert Roy,ATM Withdrawal,5539.7,2024-07-13,Dhanmondi,Dhaka,148972.38,32,Fixed Deposit
177291,111725,Tanvir Smith,Bill Payment,2813.44,2026-02-19,Banani,Dhaka,48532.45,18,Savings
177292,104914,Sophia Williams,ATM Withdrawal,4173.61,2023-08-27,Motijheel,Dhaka,20808.33,20,Savings
177293,103132,Olivia Das,Bill Payment,3410.9,2023-10-22,Sylhet Main,Sylhet,60836.4,42,Fixed Deposit
177294,102278,Ahmed Ahmed,Online Purchase,12433.94,2025-10-03,Khulna Main,Khulna,202547.22,59,Current
177295,105620,Mim Das,ATM Withdrawal,5341.67,2026-01-15,Comilla Main,Comilla,70862.27,29,Current
177296,114836,Mim Hossain,Withdrawal,25756.38,2025-03-11,Motijheel,Dhaka,93346.84,40,Current
177297,112128,Sultana Talukder,Transfer,18377.5,2023-12-24,Motijheel,Dhaka,39701.49,20,Fixed Deposit
177298,108005,Tanvir Akter,Online Purchase,13116.0,2022-10-25,Barisal Main,Barisal,28465.7,46,Current
177299,106787,Linda Smith,Withdrawal,6778.81,2022-12-28,Uttara,Dhaka,104759.66,67,Savings
177300,102894,Olivia Johnson,Transfer,27846.73,2022-03-05,Barisal Main,Barisal,109225.38,65,Fixed Deposit
177301,106263,Mim Sarker,Transfer,6251.56,2022-03-01,Comilla Main,Comilla,126816.6,42,Fixed Deposit
177302,109653,David Hossain,Online Purchase,21740.09,2025-05-19,Motijheel,Dhaka,33216.77,21,Savings
177303,105973,Michael Williams,Deposit,27391.35,2022-05-15,Comilla Main,Comilla,135565.4,21,Fixed Deposit
177304,110931,Arif Islam,Bill Payment,9714.21,2024-11-04,Barisal Main,Barisal,136494.08,33,Fixed Deposit
177305,111935,William Uddin,Deposit,38164.77,2026-01-23,GEC Circle,Chattogram,99975.16,28,Savings
177306,113043,Priya Khan,Bill Payment,21219.42,2022-01-09,GEC Circle,Chattogram,95211.49,22,Current
177307,112279,Sultana Miah,Loan Payment,32063.62,2025-03-24,Uttara,Dhaka,155618.84,47,Fixed Deposit
177308,103718,Sophia Hossain,ATM Withdrawal,5211.27,2026-04-25,Gulshan,Dhaka,178090.4,55,Fixed Deposit
177309,113261,David Ahmed,Online Purchase,1785.96,2022-05-31,Sylhet Main,Sylhet,98386.39,63,Fixed Deposit
177310,107889,Tanvir Islam,Loan Payment,51628.3,2024-12-02,Comilla Main,Comilla,187788.42,44,Current
177311,110751,Karim Hossain,Bill Payment,2329.76,2025-05-18,Comilla Main,Comilla,94712.64,57,Savings
177312,106738,Mary Akter,ATM Withdrawal,12706.23,2024-11-22,Barisal Main,Barisal,36748.48,70,Fixed Deposit
177313,108370,Rahim Smith,Transfer,20036.84,2026-08-05,Sylhet Main,Sylhet,141822.92,70,Current
177314,100262,Rakib Brown,Withdrawal,43133.03,2024-07-30,Dhanmondi,Dhaka,90311.6,22,Current
177315,103036,Sara Roy,Deposit,38679.31,2023-03-30,Gulshan,Dhaka,185100.11,37,Fixed Deposit
177316,102609,Emma Das,Deposit,46492.21,2024-10-04,Dhanmondi,Dhaka,67369.98,28,Savings
177317,112774,Arif Johnson,ATM Withdrawal,3276.53,2026-05-12,Rajshahi Main,Rajshahi,55825.51,27,Fixed Deposit
177318,100869,Mim Rahman,Transfer,35430.84,2022-06-08,Sylhet Main,Sylhet,111962.98,38,Current
177319,111126,Fatema Chowdhury,Bill Payment,21815.01,2026-08-30,Motijheel,Dhaka,68381.59,36,Fixed Deposit
177320,101152,Mary Roy,Bill Payment,28071.89,2022-07-18,Agrabad,Chattogram,75468.11,44,Savings
177321,105385,Sultana Rahman,ATM Withdrawal,6024.67,2024-12-03,Motijheel,Dhaka,97041.91,51,Fixed Deposit
177322,109087,Tanvir Talukder,Loan Payment,16734.95,2023-04-23,Motijheel,Dhaka,212957.6,40,Fixed Deposit
177323,106525,Emma Das,Transfer,26465.4,2023-11-02,Motijheel,Dhaka,87513.58,75,Fixed Deposit
177324,110710,Rakib Sheikh,Loan Payment,11042.85,2025-10-08,Comilla Main,Comilla,40000.49,44,Fixed Deposit
177325,113185,Jannat Talukder,Loan Payment,44226.57,2025-11-19,Agrabad,Chattogram,56883.91,35,Fixed Deposit
177326,105439,William Chowdhury,Deposit,17608.46,2024-11-02,Barisal Main,Barisal,0,19,Fixed Deposit
177327,105337,Priya Talukder,Loan Payment,9069.01,2025-04-13,Khulna Main,Khulna,118619.97,39,Fixed Deposit
177328,106833,Karim Islam,Loan Payment,10886.04,2025-05-14,Khulna Main,Khulna,60493.47,26,Savings
177329,106991,Ayesha Rahman,Loan Payment,15582.59,2024-07-31,Khulna Main,Khulna,101613.69,70,Current
177330,112692,Jannat Islam,Bill Payment,27606.57,2025-11-15,Khulna Main,Khulna,41506.96,44,Savings
177331,106473,Fatema Islam,Loan Payment,4084.94,2022-11-20,Gulshan,Dhaka,27123.95,47,Savings
177332,103904,Ayesha Khan,Transfer,43595.05,2026-03-28,Banani,Dhaka,59063.33,54,Current
177333,104303,Mary Uddin,Withdrawal,20828.61,2026-04-28,Dhanmondi,Dhaka,123799.15,25,Savings
177334,101997,Ahmed Uddin,Bill Payment,8213.45,2025-12-14,Banani,Dhaka,71122.78,38,Savings
177335,111317,Rahim Hossain,Transfer,40678.54,2024-11-10,Banani,Dhaka,84990.08,40,Current
177336,110365,David Islam,Withdrawal,21924.65,2025-11-20,Dhanmondi,Dhaka,79803.16,49,Savings
177337,107403,Robert Islam,Online Purchase,10506.33,2023-09-23,Dhanmondi,Dhaka,92419.7,68,Current
177338,110512,David Chowdhury,Bill Payment,8181.97,2024-04-27,Comilla Main,Comilla,19355.86,29,Savings
177339,112439,Mim Smith,Loan Payment,50151.03,2022-05-14,Motijheel,Dhaka,158369.14,54,Fixed Deposit
177340,105827,Ayesha Talukder,Loan Payment,39385.86,2024-10-29,Agrabad,Chattogram,41532.25,37,Current
177341,112812,Ayesha Sheikh,Deposit,26357.87,2025-03-17,Gulshan,Dhaka,130730.35,61,Savings
177342,104507,Sophia Ahmed,Withdrawal,45146.56,2022-02-09,Khulna Main,Khulna,202523.69,75,Fixed Deposit
177343,105267,Rakib Ahmed,Loan Payment,20420.3,2025-02-16,Agrabad,Chattogram,9420.57,51,Fixed Deposit
177344,108631,Linda Khan,ATM Withdrawal,877.08,2023-12-22,Motijheel,Dhaka,0,24,Current
177345,109672,Hasan Roy,Deposit,6050.02,2024-05-10,GEC Circle,Chattogram,34036.89,21,Savings
177346,114318,Mim Sheikh,ATM Withdrawal,4700.03,2022-04-12,GEC Circle,Chattogram,101505.61,42,Current
177347,100554,Mim Chowdhury,Withdrawal,24649.02,2025-08-20,Khulna Main,Khulna,18292.73,26,Current
177348,102218,Linda Miah,Online Purchase,41801.88,2024-06-22,Rajshahi Main,Rajshahi,132777.46,19,Savings
177349,110352,Ayesha Johnson,ATM Withdrawal,448.01,2024-10-06,Uttara,Dhaka,85565.87,63,Current
177350,108190,Emma Khan,ATM Withdrawal,7212.57,2024-02-09,Comilla Main,Comilla,122051.23,32,Fixed Deposit
177351,112949,Olivia Miah,Online Purchase,21856.66,2023-03-12,Agrabad,Chattogram,49464.25,67,Current
177352,110505,Karim Sarker,Transfer,692.43,2025-06-24,Barisal Main,Barisal,32819.68,20,Current
177353,103529,Michael Das,Loan Payment,41053.93,2026-03-03,Motijheel,Dhaka,38969.92,27,Fixed Deposit
177354,106935,Ahmed Khan,Transfer,6419.74,2026-05-18,Banani,Dhaka,82784.74,62,Fixed Deposit
177355,101101,Ahmed Talukder,Online Purchase,2853.64,2023-12-06,GEC Circle,Chattogram,73461.64,57,Current
177356,112958,Michael Smith,Transfer,8360.13,2022-08-02,Motijheel,Dhaka,168993.38,59,Fixed Deposit
177357,110681,Robert Brown,Loan Payment,14003.73,2026-07-29,Rajshahi Main,Rajshahi,247010.82,46,Savings
177358,106918,Mim Talukder,Withdrawal,2238.15,2025-08-03,Dhanmondi,Dhaka,104877.38,67,Current
177359,114932,Ayesha Talukder,Bill Payment,22398.8,2023-03-08,Dhanmondi,Dhaka,55605.22,42,Current
177360,103121,Fatema Ahmed,Loan Payment,34026.43,2022-02-24,Rajshahi Main,Rajshahi,29743.88,52,Fixed Deposit
177361,100517,James Sarker,Transfer,31743.82,2022-12-12,Gulshan,Dhaka,110430.7,36,Savings
177362,100309,Karim Sarker,Online Purchase,7756.66,2022-10-10,Barisal Main,Barisal,94802.22,54,Savings
177363,100085,Michael Das,Transfer,33440.03,2023-07-09,Banani,Dhaka,124244.18,74,Savings
177364,109392,Sultana Brown,ATM Withdrawal,3776.78,2024-12-15,Motijheel,Dhaka,109715.43,62,Fixed Deposit
177365,113688,Fatema Das,Bill Payment,15989.51,2023-06-26,Khulna Main,Khulna,200566.87,57,Current
177366,111537,Fatema Williams,Withdrawal,11805.44,2025-04-01,Rajshahi Main,Rajshahi,110633.55,21,Fixed Deposit
177367,109578,Ahmed Rahman,Transfer,13708.8,2022-09-18,Barisal Main,Barisal,64773.54,75,Savings
177368,107237,Ahmed Johnson,Bill Payment,11934.89,2024-03-02,Agrabad,Chattogram,27117.32,30,Fixed Deposit
177369,110746,David Talukder,Withdrawal,16266.13,2023-08-23,Gulshan,Dhaka,61770.07,18,Current
177370,105228,Sultana Hossain,Deposit,33440.35,2024-03-10,Sylhet Main,Sylhet,79206.7,32,Fixed Deposit
177371,105820,Linda Das,Bill Payment,36519.63,2024-08-04,Khulna Main,Khulna,44620.2,55,Savings
177372,114544,Ayesha Smith,Loan Payment,2198.35,2024-01-26,Banani,Dhaka,110086.44,47,Fixed Deposit
177373,104690,William Smith,Deposit,3107.24,2022-12-23,Sylhet Main,Sylhet,289.46,23,Savings
177374,114351,Linda Rahman,Transfer,22759.58,2023-06-18,Sylhet Main,Sylhet,76134.96,38,Current
177375,108219,Rahim Smith,ATM Withdrawal,918.22,2023-03-10,Uttara,Dhaka,99084.55,73,Current
177376,100146,Michael Miah,Withdrawal,21461.75,2026-05-23,Motijheel,Dhaka,24665.97,55,Fixed Deposit
177377,113603,Ayesha Khan,Transfer,13046.47,2026-07-29,GEC Circle,Chattogram,32058.8,62,Fixed Deposit
177378,101639,Sophia Smith,Online Purchase,19530.35,2024-11-20,Comilla Main,Comilla,160807.53,39,Current
177379,109341,Rakib Rahman,Transfer,981.27,2023-07-03,Dhanmondi,Dhaka,36317.65,37,Current
